"Object_ID,Provinsi,Tanggal,Kasus_Terkonfirmasi_Akumulatif,Penambahan_Harian_Kasus_Terkonf,Kasus_Sembuh_Akumulatif,Penambahan_Harian_Kasus_Sembuh,Kasus_Meninggal_Akumulatif,Penambahan_Harian_Kasus_Meningg,Kasus_Aktif_Akumulatif,CFR_Harian,RI_Harian,FID,ObjectId"
"669,Kepulauan Bangka Belitung,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,669,4240"
"670,Bengkulu,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,670,4241"
"671,Daerah Istimewa Yogyakarta,2020/03/21 00:00:00+00,5,1,1,1,0,0,4,0.00000,20.00000,671,4242"
"672,DKI Jakarta,2020/03/21 00:00:00+00,267,44,17,3,23,5,227,9.00000,6.00000,672,4243"
"673,Jambi,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,673,4244"
"674,Jawa Barat,2020/03/21 00:00:00+00,55,14,1,0,7,0,47,13.00000,2.00000,674,4245"
"675,Jawa Tengah,2020/03/21 00:00:00+00,14,2,0,0,3,0,11,21.00000,0.00000,675,4246"
"676,Jawa Timur,2020/03/21 00:00:00+00,26,11,0,0,1,0,25,4.00000,0.00000,676,4247"
"677,Kalimantan Barat,2020/03/21 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,677,4248"
"678,Kalimantan Timur,2020/03/21 00:00:00+00,9,0,0,0,0,0,9,0.00000,0.00000,678,4249"
"679,Kalimantan Tengah,2020/03/21 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,679,4250"
"680,Kalimantan Selatan,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,680,4251"
"681,Kalimantan Utara,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,681,4252"
"682,Kepulauan Riau,2020/03/21 00:00:00+00,4,0,0,0,0,0,4,0.00000,0.00000,682,4253"
"683,Nusa Tenggara Barat,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,683,4254"
"684,Sumatera Selatan,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,684,4255"
"685,Sumatera Barat,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,685,4256"
"686,Sulawesi Utara,2020/03/21 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,686,4257"
"687,Sumatera Utara,2020/03/21 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,687,4258"
"688,Sulawesi Tenggara,2020/03/21 00:00:00+00,3,0,0,0,0,0,3,0.00000,0.00000,688,4259"
"689,Sulawesi Selatan,2020/03/21 00:00:00+00,2,2,0,0,0,0,2,0.00000,0.00000,689,4260"
"690,Sulawesi Tengah,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,690,4261"
"691,Lampung,2020/03/21 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,691,4262"
"692,Riau,2020/03/21 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,692,4263"
"693,Maluku Utara,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,693,4264"
"694,Maluku,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,694,4265"
"695,Papua Barat,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,695,4266"
"696,Papua,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,696,4267"
"697,Sulawesi Barat,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,697,4268"
"698,Nusa Tenggara Timur,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,698,4269"
"699,Gorontalo,2020/03/21 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,699,4270"
"700,Indonesia,2020/03/21 00:00:00+00,10,3,0,0,0,0,10,0.00000,0.00000,700,4271"
"701,Aceh,2020/03/22 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,701,4272"
"702,Bali,2020/03/22 00:00:00+00,3,0,0,0,2,1,1,67.00000,0.00000,702,4273"
"703,Banten,2020/03/22 00:00:00+00,47,0,1,0,3,1,43,6.00000,2.00000,703,4274"
"704,Kepulauan Bangka Belitung,2020/03/22 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,704,4275"
"705,Bengkulu,2020/03/22 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,705,4276"
"706,Daerah Istimewa Yogyakarta,2020/03/22 00:00:00+00,5,0,1,0,0,0,4,0.00000,20.00000,706,4277"
"707,DKI Jakarta,2020/03/22 00:00:00+00,307,40,22,5,29,6,256,9.00000,7.00000,707,4278"
"708,Jambi,2020/03/22 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,708,4279"
"709,Jawa Barat,2020/03/22 00:00:00+00,59,4,5,4,9,2,45,15.00000,8.00000,709,4280"
"710,Jawa Tengah,2020/03/22 00:00:00+00,15,1,0,0,3,0,12,20.00000,0.00000,710,4281"
"711,Jawa Timur,2020/03/22 00:00:00+00,41,15,0,0,1,0,40,2.00000,0.00000,711,4282"
"712,Kalimantan Barat,2020/03/22 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,712,4283"
"713,Kalimantan Timur,2020/03/22 00:00:00+00,9,0,0,0,0,0,9,0.00000,0.00000,713,4284"
"714,Kalimantan Tengah,2020/03/22 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,714,4285"
"715,Kalimantan Selatan,2020/03/22 00:00:00+00,1,1,0,0,0,0,1,0.00000,0.00000,715,4286"
"716,Kalimantan Utara,2020/03/22 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,716,4287"
"717,Kepulauan Riau,2020/03/22 00:00:00+00,4,0,0,0,0,0,4,0.00000,0.00000,717,4288"
"718,Nusa Tenggara Barat,2020/03/22 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,718,4289"
"719,Sumatera Selatan,2020/03/22 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,719,4290"
"720,Sumatera Barat,2020/03/22 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,720,4291"
"721,Sulawesi Utara,2020/03/22 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,721,4292"
"722,Sumatera Utara,2020/03/22 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,722,4293"
"723,Sulawesi Tenggara,2020/03/22 00:00:00+00,3,0,0,0,0,0,3,0.00000,0.00000,723,4294"
"724,Sulawesi Selatan,2020/03/22 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,724,4295"
"725,Sulawesi Tengah,2020/03/22 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,725,4296"
"726,Lampung,2020/03/22 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,726,4297"
"727,Riau,2020/03/22 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,727,4298"
"728,Maluku Utara,2020/03/22 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,728,4299"
"729,Maluku,2020/03/22 00:00:00+00,1,1,0,0,0,0,1,0.00000,0.00000,729,4300"
"730,Papua Barat,2020/03/22 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,730,4301"
"731,Papua,2020/03/22 00:00:00+00,2,2,0,0,0,0,2,0.00000,0.00000,731,4302"
"732,Sulawesi Barat,2020/03/22 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,732,4303"
"733,Nusa Tenggara Timur,2020/03/22 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,733,4304"
"734,Gorontalo,2020/03/22 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,734,4305"
"735,Indonesia,2020/03/22 00:00:00+00,6,0,0,0,0,0,6,0.00000,0.00000,735,4306"
"736,Aceh,2020/03/23 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,736,4307"
"737,Bali,2020/03/23 00:00:00+00,6,3,0,0,2,0,4,33.00000,0.00000,737,4308"
"738,Banten,2020/03/23 00:00:00+00,56,9,1,0,3,0,52,5.00000,2.00000,738,4309"
"739,Kepulauan Bangka Belitung,2020/03/23 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,739,4310"
"740,Bengkulu,2020/03/23 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,740,4311"
"741,Daerah Istimewa Yogyakarta,2020/03/23 00:00:00+00,5,0,1,0,0,0,4,0.00000,20.00000,741,4312"
"742,DKI Jakarta,2020/03/23 00:00:00+00,353,44,23,1,29,0,301,8.00000,7.00000,742,4313"
"743,Jambi,2020/03/23 00:00:00+00,1,1,0,0,0,0,1,0.00000,0.00000,743,4314"
"744,Jawa Barat,2020/03/23 00:00:00+00,59,0,5,0,9,0,45,15.00000,8.00000,744,4315"
"745,Jawa Tengah,2020/03/23 00:00:00+00,15,0,0,0,3,0,12,20.00000,0.00000,745,4316"
"746,Jawa Timur,2020/03/23 00:00:00+00,41,0,0,0,1,0,40,2.00000,0.00000,746,4317"
"747,Kalimantan Barat,2020/03/23 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,747,4318"
"748,Kalimantan Timur,2020/03/23 00:00:00+00,11,2,0,0,0,0,11,0.00000,0.00000,748,4319"
"749,Kalimantan Tengah,2020/03/23 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,749,4320"
"750,Kalimantan Selatan,2020/03/23 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,750,4321"
"751,Kalimantan Utara,2020/03/23 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,751,4322"
"752,Kepulauan Riau,2020/03/23 00:00:00+00,5,1,0,0,0,0,5,0.00000,0.00000,752,4323"
"753,Nusa Tenggara Barat,2020/03/23 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,753,4324"
"754,Sumatera Selatan,2020/03/23 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,754,4325"
"755,Sumatera Barat,2020/03/23 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,755,4326"
"756,Sulawesi Utara,2020/03/23 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,756,4327"
"757,Sumatera Utara,2020/03/23 00:00:00+00,2,0,0,0,1,0,1,50.00000,0.00000,757,4328"
"758,Sulawesi Tenggara,2020/03/23 00:00:00+00,3,0,0,0,0,0,3,0.00000,0.00000,758,4329"
"759,Sulawesi Selatan,2020/03/23 00:00:00+00,2,0,0,0,1,1,1,50.00000,0.00000,759,4330"
"760,Sulawesi Tengah,2020/03/23 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,760,4331"
"761,Lampung,2020/03/23 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,761,4332"
"762,Riau,2020/03/23 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,762,4333"
"763,Maluku Utara,2020/03/23 00:00:00+00,1,1,0,0,0,0,1,0.00000,0.00000,763,4334"
"764,Maluku,2020/03/23 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,764,4335"
"765,Papua Barat,2020/03/23 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,765,4336"
"766,Papua,2020/03/23 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,766,4337"
"767,Sulawesi Barat,2020/03/23 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,767,4338"
"768,Nusa Tenggara Timur,2020/03/23 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,768,4339"
"769,Gorontalo,2020/03/23 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,769,4340"
"770,Indonesia,2020/03/23 00:00:00+00,8,4,0,0,0,0,8,0.00000,0.00000,770,4341"
"771,Aceh,2020/03/24 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,771,4342"
"772,Bali,2020/03/24 00:00:00+00,6,0,0,0,2,0,4,33.00000,0.00000,772,4343"
"773,Banten,2020/03/24 00:00:00+00,65,9,1,0,4,1,60,6.00000,2.00000,773,4344"
"774,Kepulauan Bangka Belitung,2020/03/24 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,774,4345"
"775,Bengkulu,2020/03/24 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,775,4346"
"776,Daerah Istimewa Yogyakarta,2020/03/24 00:00:00+00,6,1,1,0,1,1,4,17.00000,17.00000,776,4347"
"777,DKI Jakarta,2020/03/24 00:00:00+00,424,70,23,0,31,2,370,7.00000,5.00000,777,4348"
"778,Jambi,2020/03/24 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,778,4349"
"779,Jawa Barat,2020/03/24 00:00:00+00,60,1,5,0,10,1,45,17.00000,8.00000,779,4350"
"780,Jawa Tengah,2020/03/24 00:00:00+00,19,4,0,0,3,0,16,16.00000,0.00000,780,4351"
"781,Jawa Timur,2020/03/24 00:00:00+00,51,10,0,0,1,0,50,2.00000,0.00000,781,4352"
"782,Kalimantan Barat,2020/03/24 00:00:00+00,3,1,0,0,0,0,3,0.00000,0.00000,782,4353"
"783,Kalimantan Timur,2020/03/24 00:00:00+00,11,0,0,0,0,0,11,0.00000,0.00000,783,4354"
"784,Kalimantan Tengah,2020/03/24 00:00:00+00,3,1,0,0,0,0,3,0.00000,0.00000,784,4355"
"785,Kalimantan Selatan,2020/03/24 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,785,4356"
"786,Kalimantan Utara,2020/03/24 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,786,4357"
"787,Kepulauan Riau,2020/03/24 00:00:00+00,5,0,0,0,1,1,4,20.00000,0.00000,787,4358"
"788,Nusa Tenggara Barat,2020/03/24 00:00:00+00,1,1,0,0,0,0,1,0.00000,0.00000,788,4359"
"789,Sumatera Selatan,2020/03/24 00:00:00+00,1,1,0,0,0,0,1,0.00000,0.00000,789,4360"
"790,Sumatera Barat,2020/03/24 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,790,4361"
"791,Sulawesi Utara,2020/03/24 00:00:00+00,2,1,0,0,0,0,2,0.00000,0.00000,791,4362"
"792,Sumatera Utara,2020/03/24 00:00:00+00,7,5,0,0,1,0,6,14.00000,0.00000,792,4363"
"793,Sulawesi Tenggara,2020/03/24 00:00:00+00,3,0,0,0,0,0,3,0.00000,0.00000,793,4364"
"794,Sulawesi Selatan,2020/03/24 00:00:00+00,4,0,0,0,1,1,3,25.00000,0.00000,794,4365"
"795,Sulawesi Tengah,2020/03/24 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,795,4366"
"796,Lampung,2020/03/24 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,796,4367"
"797,Riau,2020/03/24 00:00:00+00,2,1,0,0,0,0,2,0.00000,0.00000,797,4368"
"798,Maluku Utara,2020/03/24 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,798,4369"
"799,Maluku,2020/03/24 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,799,4370"
"800,Papua Barat,2020/03/24 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,800,4371"
"801,Papua,2020/03/24 00:00:00+00,3,1,0,0,0,0,3,0.00000,0.00000,801,4372"
"802,Sulawesi Barat,2020/03/24 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,802,4373"
"803,Nusa Tenggara Timur,2020/03/24 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,803,4374"
"804,Gorontalo,2020/03/24 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,804,4375"
"805,Indonesia,2020/03/24 00:00:00+00,5,0,0,0,0,0,5,0.00000,0.00000,805,4376"
"806,Aceh,2020/03/25 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,806,4377"
"807,Bali,2020/03/25 00:00:00+00,9,3,0,0,2,0,7,22.00000,0.00000,807,4378"
"808,Banten,2020/03/25 00:00:00+00,67,2,1,0,4,0,62,6.00000,1.00000,808,4379"
"809,Kepulauan Bangka Belitung,2020/03/25 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,809,4380"
"810,Bengkulu,2020/03/25 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,810,4381"
"811,Daerah Istimewa Yogyakarta,2020/03/25 00:00:00+00,17,11,1,0,2,1,14,12.00000,6.00000,811,4382"
"812,DKI Jakarta,2020/03/25 00:00:00+00,463,39,23,0,31,0,409,7.00000,5.00000,812,4383"
"813,Jambi,2020/03/25 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,813,4384"
"814,Jawa Barat,2020/03/25 00:00:00+00,73,13,5,0,10,0,58,14.00000,7.00000,814,4385"
"815,Jawa Tengah,2020/03/25 00:00:00+00,38,19,0,0,4,1,34,11.00000,0.00000,815,4386"
"816,Jawa Timur,2020/03/25 00:00:00+00,51,0,1,1,1,0,49,2.00000,2.00000,816,4387"
"817,Kalimantan Barat,2020/03/25 00:00:00+00,3,0,0,0,0,0,3,0.00000,0.00000,817,4388"
"818,Kalimantan Timur,2020/03/25 00:00:00+00,11,0,0,0,0,0,11,0.00000,0.00000,818,4389"
"819,Kalimantan Tengah,2020/03/25 00:00:00+00,3,0,0,0,0,0,3,0.00000,0.00000,819,4390"
"820,Kalimantan Selatan,2020/03/25 00:00:00+00,2,1,0,0,0,0,2,0.00000,0.00000,820,4391"
"821,Kalimantan Utara,2020/03/25 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,821,4392"
"822,Kepulauan Riau,2020/03/25 00:00:00+00,5,0,0,0,1,0,4,20.00000,0.00000,822,4393"
"823,Nusa Tenggara Barat,2020/03/25 00:00:00+00,2,1,0,0,0,0,2,0.00000,0.00000,823,4394"
"824,Sumatera Selatan,2020/03/25 00:00:00+00,1,0,0,0,1,1,0,100.00000,0.00000,824,4395"
"825,Sumatera Barat,2020/03/25 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,825,4396"
"826,Sulawesi Utara,2020/03/25 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,826,4397"
"827,Sumatera Utara,2020/03/25 00:00:00+00,7,0,0,0,1,0,6,14.00000,0.00000,827,4398"
"828,Sulawesi Tenggara,2020/03/25 00:00:00+00,3,0,0,0,0,0,3,0.00000,0.00000,828,4399"
"829,Sulawesi Selatan,2020/03/25 00:00:00+00,13,9,0,0,1,0,12,8.00000,0.00000,829,4400"
"830,Sulawesi Tengah,2020/03/25 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,830,4401"
"831,Lampung,2020/03/25 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,831,4402"
"832,Riau,2020/03/25 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,832,4403"
"833,Maluku Utara,2020/03/25 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,833,4404"
"834,Maluku,2020/03/25 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,834,4405"
"835,Papua Barat,2020/03/25 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,835,4406"
"836,Papua,2020/03/25 00:00:00+00,3,0,0,0,0,0,3,0.00000,0.00000,836,4407"
"837,Sulawesi Barat,2020/03/25 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,837,4408"
"838,Nusa Tenggara Timur,2020/03/25 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,838,4409"
"839,Gorontalo,2020/03/25 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,839,4410"
"840,Indonesia,2020/03/25 00:00:00+00,12,7,0,0,0,0,12,0.00000,0.00000,840,4411"
"841,Aceh,2020/03/26 00:00:00+00,1,1,0,0,0,0,1,0.00000,0.00000,841,4412"
"842,Bali,2020/03/26 00:00:00+00,9,0,0,0,2,0,7,22.00000,0.00000,842,4413"
"843,Banten,2020/03/26 00:00:00+00,67,0,1,0,4,0,62,6.00000,1.00000,843,4414"
"844,Kepulauan Bangka Belitung,2020/03/26 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,844,4415"
"845,Bengkulu,2020/03/26 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,845,4416"
"846,Daerah Istimewa Yogyakarta,2020/03/26 00:00:00+00,16,0,1,0,2,0,13,13.00000,6.00000,846,4417"
"847,DKI Jakarta,2020/03/26 00:00:00+00,515,53,25,2,46,15,444,9.00000,5.00000,847,4418"
"848,Jambi,2020/03/26 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,848,4419"
"849,Jawa Barat,2020/03/26 00:00:00+00,78,5,5,0,11,1,62,14.00000,6.00000,849,4420"
"850,Jawa Tengah,2020/03/26 00:00:00+00,40,2,0,0,6,2,34,15.00000,0.00000,850,4421"
"851,Jawa Timur,2020/03/26 00:00:00+00,59,8,3,2,3,2,53,5.00000,5.00000,851,4422"
"852,Kalimantan Barat,2020/03/26 00:00:00+00,3,0,0,0,0,0,3,0.00000,0.00000,852,4423"
"853,Kalimantan Timur,2020/03/26 00:00:00+00,11,0,0,0,0,0,11,0.00000,0.00000,853,4424"
"854,Kalimantan Tengah,2020/03/26 00:00:00+00,6,2,0,0,0,0,6,0.00000,0.00000,854,4425"
"855,Kalimantan Selatan,2020/03/26 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,855,4426"
"856,Kalimantan Utara,2020/03/26 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,856,4427"
"857,Kepulauan Riau,2020/03/26 00:00:00+00,5,0,0,0,1,0,4,20.00000,0.00000,857,4428"
"858,Nusa Tenggara Barat,2020/03/26 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,858,4429"
"859,Sumatera Selatan,2020/03/26 00:00:00+00,1,0,0,0,1,0,0,100.00000,0.00000,859,4430"
"860,Sumatera Barat,2020/03/26 00:00:00+00,3,3,0,0,0,0,3,0.00000,0.00000,860,4431"
"861,Sulawesi Utara,2020/03/26 00:00:00+00,2,0,0,0,0,0,2,0.00000,0.00000,861,4432"
"862,Sumatera Utara,2020/03/26 00:00:00+00,8,0,0,0,1,0,7,13.00000,0.00000,862,4433"
"863,Sulawesi Tenggara,2020/03/26 00:00:00+00,3,0,0,0,0,0,3,0.00000,0.00000,863,4434"
"864,Sulawesi Selatan,2020/03/26 00:00:00+00,27,14,0,0,1,0,26,4.00000,0.00000,864,4435"
"865,Sulawesi Tengah,2020/03/26 00:00:00+00,1,1,0,0,0,0,1,0.00000,0.00000,865,4436"
"866,Lampung,2020/03/26 00:00:00+00,3,2,0,0,0,0,3,0.00000,0.00000,866,4437"
"867,Riau,2020/03/26 00:00:00+00,2,1,0,0,0,0,2,0.00000,0.00000,867,4438"
"868,Maluku Utara,2020/03/26 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,868,4439"
"869,Maluku,2020/03/26 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,869,4440"
"870,Papua Barat,2020/03/26 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,870,4441"
"871,Papua,2020/03/26 00:00:00+00,7,4,0,0,0,0,7,0.00000,0.00000,871,4442"
"872,Sulawesi Barat,2020/03/26 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,872,4443"
"873,Nusa Tenggara Timur,2020/03/26 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,873,4444"
"874,Gorontalo,2020/03/26 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,874,4445"
"875,Indonesia,2020/03/26 00:00:00+00,20,7,0,0,0,0,20,0.00000,0.00000,875,4446"
"876,Aceh,2020/03/27 00:00:00+00,4,3,0,0,0,0,4,0.00000,0.00000,876,4447"
"877,Bali,2020/03/27 00:00:00+00,9,0,0,0,2,0,7,22.00000,0.00000,877,4448"
"878,Banten,2020/03/27 00:00:00+00,84,17,1,0,4,0,79,5.00000,1.00000,878,4449"
"879,Kepulauan Bangka Belitung,2020/03/27 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,879,4450"
"880,Bengkulu,2020/03/27 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,880,4451"
"881,Daerah Istimewa Yogyakarta,2020/03/27 00:00:00+00,22,6,1,0,2,0,19,9.00000,5.00000,881,4452"
"882,DKI Jakarta,2020/03/27 00:00:00+00,598,83,31,6,51,5,516,9.00000,5.00000,882,4453"
"883,Jambi,2020/03/27 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,883,4454"
"884,Jawa Barat,2020/03/27 00:00:00+00,98,20,5,0,14,3,79,14.00000,5.00000,884,4455"
"885,Jawa Tengah,2020/03/27 00:00:00+00,43,3,0,0,6,0,37,14.00000,0.00000,885,4456"
"886,Jawa Timur,2020/03/27 00:00:00+00,66,7,8,5,4,1,54,6.00000,12.00000,886,4457"
"887,Kalimantan Barat,2020/03/27 00:00:00+00,3,0,0,0,0,0,3,0.00000,0.00000,887,4458"
"888,Kalimantan Timur,2020/03/27 00:00:00+00,11,0,0,0,0,0,11,0.00000,0.00000,888,4459"
"889,Kalimantan Tengah,2020/03/27 00:00:00+00,6,0,0,0,0,0,6,0.00000,0.00000,889,4460"
"890,Kalimantan Selatan,2020/03/27 00:00:00+00,1,0,0,0,0,0,1,0.00000,0.00000,890,4461"
